brand,model,year,vehicle_age,price,transmission,mileage,fuel_type,tax,mpg,engine_size,source_file
Ford,Focus,2017,7,11698,Manual,17750,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,5298,Manual,69323,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,9498,Manual,29901,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10498,Manual,17685,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10498,Manual,26029,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9000,Manual,36565,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9998,Manual,28761,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7000,Manual,65000,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2016,8,7480,Manual,62595,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11298,Manual,14604,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11991,Manual,23445,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9790,Manual,34006,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8000,Manual,45566,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7180,Manual,44583,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8498,Manual,39271,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2014,10,7820,Manual,39000,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2017,7,9698,Manual,14708,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11298,Manual,17530,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10500,Manual,28244,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7998,Manual,69312,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,9698,Manual,29714,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,8298,Manual,49173,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7998,Manual,29331,Diesel,0,83.1,1.5,ford.csv
Ford,Fiesta,2016,8,7298,Manual,33524,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11998,Manual,25950,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10620,Manual,18385,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6680,Manual,39123,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,8990,Manual,34998,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8080,Manual,57894,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8559,Manual,55601,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,9491,Manual,60720,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,9991,Manual,28351,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8798,Manual,43101,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2017,7,8891,Manual,20226,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2015,9,7120,Manual,56561,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,11070,Manual,17975,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,11057,Manual,14644,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2016,8,11588,Manual,20709,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,7960,Manual,20188,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,5570,Manual,52290,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,8763,Manual,47799,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12430,Manual,35050,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8170,Manual,42293,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8250,Manual,37000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,8498,Manual,46668,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8295,Manual,43636,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,6485,Manual,78000,Diesel,0,76.4,1.5,ford.csv
Ford,B-MAX,2017,7,8980,Manual,22522,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8150,Manual,44048,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9067,Manual,31967,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2017,7,8750,Manual,25786,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,9140,Manual,53702,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2017,7,11300,Manual,31118,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,9798,Manual,10187,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,10998,Manual,29797,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,10498,Manual,25458,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8500,Manual,39580,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8000,Manual,44429,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9698,Manual,28648,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8998,Manual,49105,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8000,Manual,58774,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,5998,Manual,33614,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2016,8,8691,Manual,37942,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,8395,Manual,58500,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10998,Manual,18291,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9498,Manual,50875,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,10870,Manual,22648,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,8160,Manual,63117,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,6998,Manual,45112,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2017,7,7995,Manual,58535,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,7998,Manual,61904,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,6698,Manual,36895,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2016,8,9498,Manual,34913,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7995,Manual,46702,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,7290,Manual,54184,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2016,8,7490,Manual,62398,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8450,Manual,45444,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10950,Manual,31079,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8990,Manual,39000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11998,Manual,20758,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,11950,Manual,6046,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11498,Manual,22213,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9998,Manual,28534,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12498,Manual,20554,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,9998,Manual,22147,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11998,Manual,9038,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12998,Manual,25279,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7050,Manual,70672,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,4990,Manual,66175,Diesel,0,85.6,1.6,ford.csv
Ford,Mondeo,2015,9,9998,Manual,51916,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9280,Manual,30150,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9998,Manual,46011,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9698,Manual,34371,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,6810,Manual,49853,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2017,7,10050,Manual,36789,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8980,Manual,56000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8667,Manual,47832,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9000,Manual,41482,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,5995,Manual,44523,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2013,11,6890,Manual,27732,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2016,8,7220,Manual,50211,Diesel,0,88.3,1.5,ford.csv
Ford,B-MAX,2016,8,8650,Manual,11871,Diesel,0,74.4,1.5,ford.csv
Ford,B-MAX,2016,8,7197,Manual,49132,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2016,8,10250,Manual,30086,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,7410,Manual,53593,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2016,8,8498,Manual,24348,Diesel,0,74.4,1.5,ford.csv
Ford,Fiesta,2016,8,10298,Manual,24745,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11000,Manual,50940,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,10500,Manual,19255,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,9999,Manual,47311,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9998,Manual,30605,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8490,Manual,48547,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9999,Manual,27977,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8250,Manual,64734,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,9850,Manual,60668,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,8990,Manual,53500,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9463,Manual,39275,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9500,Manual,25887,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10660,Manual,18560,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2016,8,10260,Manual,22268,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9495,Manual,28740,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,7491,Manual,34300,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2016,8,7160,Manual,40065,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2016,8,9295,Manual,16671,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,9000,Manual,44148,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,6520,Manual,28411,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2017,7,10995,Manual,43578,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8691,Manual,46038,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8997,Manual,44139,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12091,Manual,25250,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,7750,Manual,31933,Diesel,0,78.5,1.6,ford.csv
Ford,Fiesta,2013,11,4998,Manual,74512,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2016,8,6298,Manual,69801,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2015,9,7995,Manual,59255,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2016,8,10000,Manual,39417,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10178,Manual,19325,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,6998,Manual,60964,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2013,11,6465,Manual,43500,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2016,8,6991,Manual,54039,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2016,8,10391,Manual,33589,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6998,Manual,32677,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,7798,Manual,43287,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11291,Manual,17904,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8699,Manual,48000,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10955,Manual,41394,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6940,Manual,27224,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,9491,Manual,27455,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11990,Manual,17212,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10491,Manual,29300,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8650,Manual,47907,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,9851,Manual,28581,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,10990,Manual,30353,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,12490,Manual,35981,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11291,Manual,17555,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9292,Semi-Auto,46636,Diesel,0,67.3,1.5,ford.csv
Ford,Focus,2016,8,10190,Manual,18560,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9400,Manual,32718,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,7610,Manual,41758,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2015,9,6250,Manual,82446,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6750,Manual,40998,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2014,10,5340,Manual,76298,Diesel,0,76.4,1.5,ford.csv
Ford,B-MAX,2015,9,8499,Manual,23266,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2017,7,9000,Manual,54900,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9550,Manual,28414,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8999,Manual,45934,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,8399,Manual,27928,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11499,Manual,21063,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6497,Manual,52293,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2016,8,9997,Manual,30085,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6200,Manual,49939,Diesel,0,78.5,1.6,ford.csv
Ford,Fiesta,2015,9,7160,Manual,43441,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2016,8,10497,Manual,9920,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,8830,Manual,33980,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11498,Manual,22876,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9890,Manual,20058,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9470,Manual,40519,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8998,Manual,25199,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9599,Manual,25625,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10698,Manual,41068,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7498,Manual,35075,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,7995,Manual,48000,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,5495,Manual,63980,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,6990,Manual,66992,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,9498,Manual,13705,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9298,Manual,46377,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9500,Manual,21861,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2014,10,6701,Manual,50000,Diesel,0,76.4,1.6,ford.csv
Ford,Focus,2015,9,8000,Manual,51194,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2016,8,8137,Manual,22034,Diesel,0,74.4,1.5,ford.csv
Ford,Mondeo,2016,8,9970,Manual,54719,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,7600,Manual,46660,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2015,9,7870,Manual,21482,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2016,8,7500,Manual,70709,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8151,Manual,65121,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,5991,Manual,70658,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,10250,Manual,24659,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,7791,Manual,25233,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2015,9,7390,Manual,17499,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2014,10,6995,Manual,64406,Diesel,0,76.4,1.5,ford.csv
Ford,B-MAX,2016,8,9498,Manual,14853,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2016,8,7897,Manual,52570,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10142,Manual,31500,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9059,Manual,57477,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,6998,Manual,38052,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,8798,Manual,33539,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8497,Manual,39588,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10390,Manual,30261,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,10000,Manual,27097,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,5591,Manual,40131,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2013,11,5990,Manual,55211,Diesel,0,85.6,1.6,ford.csv
Ford,Focus,2017,7,11498,Manual,15430,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8498,Manual,49974,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9450,Manual,15545,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7991,Manual,48426,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2016,8,7220,Manual,25852,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,5207,Manual,71357,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,6730,Manual,65825,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7998,Manual,26490,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,9440,Manual,10655,Diesel,0,88.3,1.5,ford.csv
Ford,B-MAX,2017,7,9291,Manual,23015,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7380,Manual,50360,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,8691,Manual,34216,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2016,8,7491,Manual,36343,Diesel,0,88.3,1.5,ford.csv
Ford,Fiesta,2017,7,10391,Manual,6577,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2015,9,7130,Manual,79622,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2017,7,11491,Manual,19399,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,10270,Manual,14630,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,8270,Manual,33203,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8600,Manual,46923,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,9891,Manual,9811,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2016,8,10350,Manual,18242,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2016,8,9930,Manual,40214,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,9910,Manual,56798,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8780,Manual,37460,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9000,Manual,34475,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10995,Manual,21020,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,7691,Manual,31048,Diesel,0,76.4,1.5,ford.csv
Ford,Mondeo,2015,9,6491,Manual,68535,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2016,8,10491,Manual,30970,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10991,Manual,29865,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,9370,Manual,13850,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2015,9,8540,Manual,50004,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7500,Manual,73831,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10291,Manual,25957,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,9947,Manual,24040,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,10620,Manual,29475,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,12495,Manual,3338,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,10790,Automatic,32294,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7230,Manual,52478,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2015,9,8500,Manual,32620,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2017,7,10500,Manual,22420,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,7480,Manual,47959,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2015,9,6690,Manual,50437,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,8498,Manual,25169,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8500,Manual,61087,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9082,Manual,41940,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2013,11,6840,Manual,32672,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2016,8,8750,Manual,46507,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,7650,Manual,18397,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2014,10,7800,Manual,51443,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11920,Semi-Auto,10672,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10000,Manual,24670,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9677,Manual,30088,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,9291,Manual,68560,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,9795,Manual,27580,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,9940,Manual,25887,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,6980,Manual,61689,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8490,Manual,65273,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9250,Manual,41020,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10350,Manual,19508,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6998,Manual,33393,Diesel,0,76.4,1.5,ford.csv
Ford,Focus,2015,9,9498,Manual,22224,Diesel,0,74.3,1.5,ford.csv
Ford,B-MAX,2016,8,8139,Manual,25745,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2017,7,10499,Manual,16016,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9499,Manual,29299,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8500,Manual,24004,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,8220,Manual,18240,Diesel,0,85.6,1.6,ford.csv
Ford,Mondeo,2016,8,7490,Manual,80085,Diesel,0,78.5,1.5,ford.csv
Ford,B-MAX,2017,7,7720,Manual,50074,Diesel,0,74.4,1.5,ford.csv
Ford,Focus,2016,8,11795,Manual,22220,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,7990,Manual,39621,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,10390,Manual,31589,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,9840,Manual,21838,Diesel,0,78.5,1.5,ford.csv
Ford,Mondeo,2016,8,11000,Manual,26906,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2014,10,5391,Manual,89936,Diesel,0,78.5,1.6,ford.csv
Ford,Focus,2015,9,8810,Manual,45463,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2015,9,7395,Manual,38185,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,9750,Manual,19476,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2017,7,11000,Manual,19239,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,9295,Manual,36500,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,8000,Manual,33048,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2016,8,8870,Manual,20000,Diesel,0,78.5,1.5,ford.csv
Ford,Fiesta,2017,7,6760,Manual,63998,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,8467,Manual,61949,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2016,8,7150,Manual,59607,Diesel,0,88.3,1.5,ford.csv
Ford,Focus,2017,7,11799,Manual,21069,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,9995,Manual,32121,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2015,9,8982,Manual,47861,Diesel,0,74.3,1.5,ford.csv
Ford,Mondeo,2015,9,9022,Manual,60000,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2015,9,9300,Manual,20770,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,7582,Manual,66477,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,8882,Manual,39753,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9499,Manual,32113,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2016,8,9000,Manual,30170,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,9780,Manual,33432,Diesel,0,74.3,1.5,ford.csv
Ford,Fiesta,2014,10,6800,Manual,26745,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2014,10,6191,Manual,51977,Diesel,0,76.4,1.5,ford.csv
Ford,Fiesta,2017,7,8498,Manual,28637,Diesel,0,78.5,1.5,ford.csv
Ford,Focus,2016,8,10498,Manual,26076,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,10998,Manual,16276,Diesel,0,74.3,1.5,ford.csv
Ford,Focus,2017,7,11998,Manual,18123,Diesel,0,74.3,1.5,ford.csv
